iso3,anio,PIB_crec_weo,cta_corriente_weo,deuda_bruta_weo,infl_ipc_weo,resultado_fiscal_weo,resultado_primario_weo
TUN,2017,2.252,-9.676,67.099,5.309,-5.607,-3.393
TUN,2018,2.607,-10.799,72.908,7.308,-4.265,-1.785
TUN,2019,1.55,-8.085,67.297,6.722,-3.603,-1.008
TUN,2020,-8.975,-5.968,77.708,5.635,-9.057,-5.932
TUN,2021,4.736,-5.97,79.728,5.707,-7.597,-4.773
TUN,2022,2.674,-8.996,82.932,8.308,-6.908,-3.54
TUN,2023,0.039,-2.691,82.519,9.323,-7.021,-3.161
TUN,2024,1.357,-1.664,83.132,7.007,-5.915,-1.901
TUN,2025,1.43,-2.732,82.872,6.101,-5.433,-2.246
TUN,2026,1.417,-3.121,84.188,6.498,-5.241,-1.681
TUR,1995,7.19,-1.001,,89.566,,
TUR,1996,7.007,-0.973,,80.236,,
TUR,1997,7.528,-1.007,,85.653,,
TUR,1998,3.092,0.72,,84.721,,
TUR,1999,-3.263,-0.364,,64.87,,
TUR,2000,6.933,-3.632,51.318,55.035,-8.37,3.728
TUR,2001,-5.75,1.856,75.509,54.246,-11.668,4.589
TUR,2002,6.448,-0.263,71.506,45.134,-11.339,2.261
TUR,2003,5.763,-2.386,65.16,25.337,-7.572,4.145
TUR,2004,9.796,-3.488,57.158,8.599,-4.122,4.611
TUR,2005,8.992,-4.156,50.196,8.179,-0.749,4.334
TUR,2006,6.948,-5.642,44.225,9.597,-0.218,4.585
TUR,2007,5.044,-5.409,37.759,8.756,-1.376,3.185
TUR,2008,0.815,-5.036,37.748,10.444,-2.144,1.963
TUR,2009,-4.823,-1.744,43.212,6.251,-5.178,-0.876
TUR,2010,8.427,-5.739,39.511,8.566,-3.015,0.444
TUR,2011,11.2,-8.879,35.912,6.472,-0.354,2.132
TUR,2012,4.788,-4.762,32.227,8.892,-1.787,0.694
TUR,2013,8.486,-5.149,30.892,7.493,-1.212,1.061
TUR,2014,4.94,-3.416,28.277,8.855,-0.967,0.992
TUR,2015,6.084,-2.463,27.163,7.671,-0.512,1.329
TUR,2016,3.323,-2.55,27.747,7.775,-1.679,-0.286
TUR,2017,7.502,-4.091,27.777,11.144,-1.878,-0.552
TUR,2018,3.013,-1.831,29.86,16.332,-3.134,-1.704
TUR,2019,0.819,1.975,32.39,15.177,-4.782,-2.962
TUR,2020,1.86,-4.32,39.446,12.279,-4.721,-2.911
TUR,2021,11.439,-0.77,40.384,19.596,-3.049,-1.233
TUR,2022,5.533,-5.11,30.802,72.309,-1.119,0.047
TUR,2023,5.111,-3.529,29.263,53.859,-5.323,-3.568
TUR,2024,3.184,-0.758,25.971,58.506,-5.202,-3.062
TUR,2025,2.706,-1.192,26.673,35.928,-4.326,-1.681
TUR,2026,3.191,-1.213,27.101,22.801,-3.386,-0.582
TUV,2001,0.695,53.5,,1.531,,
TUV,2002,8.317,23.253,,5.051,,
TUV,2003,-4.351,-61.019,,2.914,,
TUV,2004,-1.888,-18.3,,2.369,-3.588,
TUV,2005,-3.746,-7.971,37.326,3.221,-12.755,-13.148
TUV,2006,1.301,27.982,37.454,4.19,-36.788,-37.245
TUV,2007,6.905,-16.162,32.371,2.285,-18.583,-23.582
TUV,2008,6.579,-25.849,19.72,10.443,-17.198,-18.23
TUV,2009,-5.62,-69.427,20.525,-0.283,-13.485,-17.05
TUV,2010,-2.468,-60.723,21.034,-1.853,-23.331,-27.86
TUV,2011,7.52,-84.658,19.071,0.5,-8.793,-11.968
TUV,2012,-2.853,-32.083,19.254,1.415,9.573,7.575
TUV,2013,3.805,2.834,17.775,2.02,26.031,25.729
TUV,2014,1.667,-0.481,16.374,1.124,3.259,-3.908
TUV,2015,9.379,-33.619,14.352,3.14,14.702,1.973
TUV,2016,4.865,29.851,11.476,3.492,27.444,22.603
TUV,2017,3.295,2.074,12.054,4.087,2.096,-1.513
TUV,2018,1.654,60.742,11.823,2.16,30.296,28.311
TUV,2019,13.389,-22.158,11.528,3.492,-1.065,-8.048
TUV,2020,-3.684,16.194,12.15,1.57,13.749,8.249
TUV,2021,-0.553,28.22,11.258,6.687,-13.511,-16.037
TUV,2022,-2.365,-0.24,5.745,12.184,-12.914,-17.698
TUV,2023,7.925,32.342,4.561,7.172,12.424,12.401
TUV,2024,3.316,3.252,3.868,1.165,-7.059,-7.024
TUV,2025,2.803,5.599,3.257,1.462,-1.874,-1.912
TUV,2026,2.323,0.924,3.601,2.044,-4.501,-4.538
TWN,1995,6.499,1.962,,3.666,-6.756,
TWN,1996,6.177,3.734,,3.077,-7.135,
TWN,1997,6.051,2.234,24.982,0.905,-7.473,
TWN,1998,4.205,1.118,23.687,1.684,-5.236,
TWN,1999,6.732,2.494,23.69,0.175,-2.348,
TWN,2000,6.314,2.485,26.227,1.248,-5.33,
TWN,2001,-1.402,5.708,30.126,-0.003,-5.588,
TWN,2002,5.484,7.919,29.779,-0.196,-5.242,
TWN,2003,4.225,8.904,32.15,-0.281,-4.333,
TWN,2004,6.952,4.976,33.446,1.608,-4.622,
TWN,2005,5.383,3.996,34.068,2.309,-2.497,
TWN,2006,5.77,5.992,33.297,0.6,-2.179,
TWN,2007,6.85,7.875,32.157,1.796,-2.223,
TWN,2008,0.799,5.962,33.353,3.53,-2.737,
TWN,2009,-1.614,10.404,36.711,-0.875,-6.196,
TWN,2010,10.245,8.266,36.89,0.966,-5.092,
TWN,2011,3.673,7.834,38.343,1.421,-4.034,
TWN,2012,2.221,8.661,39.205,1.935,-4.314,
TWN,2013,2.483,9.735,38.895,0.792,-3.242,
TWN,2014,4.719,11.321,37.488,1.194,-2.725,
TWN,2015,1.465,13.614,35.941,-0.306,-1.782,
TWN,2016,2.165,13.121,35.364,1.393,-2.193,
TWN,2017,3.662,14.04,34.458,0.622,-2.022,
TWN,2018,2.905,11.607,33.831,1.35,-1.866,
TWN,2019,3.055,10.71,32.612,0.559,-1.776,
TWN,2020,3.42,14.414,31.958,-0.238,-2.911,
TWN,2021,6.72,15.226,30.086,1.971,-2.063,
TWN,2022,2.684,13.257,29.483,2.947,-1.715,
TWN,2023,1.122,13.977,29.044,2.492,-2.5,
TWN,2024,4.299,15.711,26.165,2.181,-0.771,
TWN,2025,2.854,18.459,23.951,1.782,-0.841,
TWN,2026,2.499,19.563,22.036,1.562,-0.911,
TZA,1995,3.571,-9.241,,26.77,-2.117,0.938
TZA,1996,4.544,-5.232,,21.049,1.571,3.981
TZA,1997,3.525,-4.67,,16.138,-0.026,1.992
TZA,1998,3.708,-6.135,,12.778,0.133,1.384
TZA,1999,4.84,-6.599,,7.889,-1.139,0.302
TZA,2000,4.934,-3.213,,5.956,-0.73,0.558
TZA,2001,5.998,-2.45,50.77,5.147,-0.414,0.714
TZA,2002,7.164,-1.327,47.371,4.555,-0.727,0.144
TZA,2003,6.886,-1.131,44.376,4.429,-1.775,-1.067
TZA,2004,7.828,-3.211,44.522,4.138,-2.434,-1.692
TZA,2005,7.37,-5.282,46.091,4.359,-3.276,-2.395
TZA,2006,4.661,-7.114,34.462,7.251,-3.384,-2.508
TZA,2007,8.464,-8.393,23.761,7.028,-1.443,-0.559
TZA,2008,5.567,-7.654,21.743,10.276,-1.917,-1.154
TZA,2009,5.382,-7.435,24.013,12.144,-4.464,-3.821
TZA,2010,6.359,-7.381,27.553,7.192,-4.744,-4.067
TZA,2011,7.905,-10.389,28.383,12.691,-3.511,-2.774
TZA,2012,5.141,-11.565,30.046,16.001,-3.997,-3.032
TZA,2013,6.782,-10.708,32.68,7.87,-3.759,-2.564
TZA,2014,6.732,-9.799,36.409,6.132,-2.911,-1.557
TZA,2015,6.161,-7.738,39.524,5.588,-3.169,-1.713
TZA,2016,6.867,-4.221,39.797,5.17,-2.083,-0.606
TZA,2017,6.727,-2.842,40.109,5.319,-1.142,0.397
TZA,2018,7.028,-3.535,42.032,3.509,-2.01,-0.236
TZA,2019,6.915,-3.011,40.437,3.448,-2.059,-0.309
TZA,2020,4.535,-2.47,41.269,3.289,-2.557,-0.897
TZA,2021,4.838,-3.881,43.394,3.69,-3.546,-1.828
TZA,2022,4.665,-5.676,44.854,4.35,-3.916,-2.009
TZA,2023,5.064,-4.691,47.358,3.799,-3.631,-1.467
TZA,2024,5.436,-3.119,48.214,3.243,-3.027,-0.612
TZA,2025,6.02,-3.008,47.085,4.042,-2.888,-0.376
TZA,2026,6.294,-2.866,45.794,4.011,-2.781,-0.336
UGA,1995,9.174,-3.767,,6.787,,
UGA,1996,6.595,-2.742,,7.516,,
UGA,1997,4.62,-3.755,44.195,7.729,-0.829,0.007
UGA,1998,6.074,-4.419,45.093,5.834,-0.705,0.102
UGA,1999,7.953,-3.748,47.718,5.759,-1.237,-0.416
UGA,2000,3.941,-4.626,48.545,3.382,-0.624,0.186
UGA,2001,8.765,-3.718,51.352,1.922,-0.994,-0.09
UGA,2002,7.057,-1.804,54.711,-0.3,-2.068,-1.011
UGA,2003,6.159,-0.441,55.139,8.71,-0.969,0.323
UGA,2004,5.803,-0.016,48.966,3.666,0.343,1.625
UGA,2005,10.007,0.395,42.563,8.602,-0.17,0.916
UGA,2006,7.049,-2.26,27.758,7.219,-0.637,0.307
UGA,2007,8.064,-3.214,16.976,6.09,-0.815,0.089
UGA,2008,10.428,-5.459,15.654,12.044,-1.995,-1.104
UGA,2009,8.069,-4.348,14.793,13.017,-1.61,-0.838
UGA,2010,7.484,-6.522,18.355,3.983,-4.645,-3.943
UGA,2011,7.677,-7.59,17.959,18.659,-2.043,-1.325
UGA,2012,2.333,-5.351,19.491,14.011,-2.385,-1.371
UGA,2013,3.938,-5.417,22.08,5.467,-3.19,-2.125
UGA,2014,5.745,-6.232,24.768,4.29,-2.74,-1.53
UGA,2015,8.005,-5.476,28.022,3.692,-2.594,-1.181
UGA,2016,0.167,-2.633,31.333,5.169,-2.64,-0.582
UGA,2017,6.795,-4.752,33.64,5.576,-3.826,-1.77
UGA,2018,5.568,-6.107,34.887,2.549,-3.023,-1.228
UGA,2019,7.626,-6.947,37.537,2.137,-4.816,-2.71
UGA,2020,-1.15,-9.497,46.344,2.758,-7.76,-5.509
UGA,2021,5.515,-8.422,50.348,2.207,-7.443,-4.572
UGA,2022,6.186,-8.598,50.166,7.192,-5.962,-2.857
UGA,2023,4.905,-7.252,50.204,5.352,-4.863,-1.678
UGA,2024,6.293,-7.28,51.826,3.323,-5.849,-2.167
UGA,2025,6.119,-6.362,53.956,4.222,-6.704,-2.182
UGA,2026,7.632,-4.193,54.591,4.716,-5.353,-0.514
UKR,1995,-12.2,-3.01,,376.746,-4.721,-3.249
UKR,1996,-10.0,-2.569,,80.23,-3.093,-1.574
UKR,1997,-3.0,-2.574,28.892,15.886,-5.374,-3.625
UKR,1998,-1.9,-2.992,46.537,10.577,-2.688,-0.409
UKR,1999,-0.2,5.076,58.959,22.684,4.954,7.243
UKR,2000,5.9,4.581,43.79,28.203,-3.186,-0.177
UKR,2001,8.8,3.703,36.69,11.959,-3.031,-1.035
UKR,2002,5.3,7.494,33.58,0.757,-1.841,-0.531
UKR,2003,9.5,5.771,29.38,5.21,-0.893,0.097
UKR,2004,11.8,10.671,24.798,9.036,-4.415,-3.483
UKR,2005,3.1,2.943,17.741,13.52,-2.277,-1.525
UKR,2006,7.6,-1.5,14.801,9.076,-1.365,-0.733
UKR,2007,8.2,-3.68,12.267,12.843,-1.967,-1.459
UKR,2008,2.2,-7.039,20.413,25.201,-3.139,-2.625
UKR,2009,-15.1,-1.479,35.425,15.9,-6.272,-5.104
UKR,2010,4.1,-2.219,40.626,9.365,-5.772,-4.141
UKR,2011,5.466,-6.283,36.876,7.958,-2.762,-0.792
UKR,2012,0.239,-8.144,37.542,0.565,-4.307,-2.385
UKR,2013,-0.027,-9.011,40.519,-0.261,-4.784,-2.334
UKR,2014,-6.553,-3.833,70.317,12.1,-4.46,-1.153
UKR,2015,-9.773,1.721,79.331,48.684,-1.16,3.003
UKR,2016,2.441,-1.493,79.513,13.913,-2.459,1.636
UKR,2017,2.36,-2.183,71.62,14.443,-2.356,1.39
UKR,2018,3.488,-3.273,60.353,10.947,-2.124,1.161
UKR,2019,3.2,-2.734,50.452,7.886,-2.082,0.955
UKR,2020,-3.753,3.303,60.505,2.74,-5.918,-3.024
UKR,2021,3.446,-1.943,48.917,9.361,-3.972,-1.128
UKR,2022,-28.759,4.921,77.717,20.183,-15.602,-12.507
UKR,2023,5.324,-5.35,82.329,12.851,-19.608,-15.724
UKR,2024,3.511,-7.048,89.843,6.504,-17.233,-13.245
UKR,2025,2.0,-15.934,110.001,12.584,-18.822,-13.228
UKR,2026,4.5,-10.568,108.478,7.737,-9.688,-5.595
URY,1995,-1.448,,,42.248,,
URY,1996,5.578,,,28.342,,
URY,1997,5.496,,,19.819,,
URY,1998,4.519,,,10.808,,
URY,1999,-1.939,,24.125,5.66,-2.761,-1.143
URY,2000,-1.93,,30.487,4.775,-2.758,-0.881
URY,2001,-3.844,,39.41,4.357,-2.852,-0.639
URY,2002,-7.732,,90.097,13.968,-3.186,0.414
URY,2003,0.805,,91.915,19.379,-2.194,2.977
URY,2004,5.004,,73.676,9.169,-0.868,3.704
URY,2005,7.46,,66.173,4.699,-0.276,3.782
URY,2006,4.099,,61.055,6.386,-0.643,3.387
URY,2007,6.542,,52.811,8.115,-0.157,3.415
URY,2008,7.176,,46.214,7.878,-1.305,1.382
URY,2009,4.243,,46.176,7.068,-1.394,1.119
URY,2010,7.803,,40.853,6.694,-0.387,1.8
URY,2011,5.162,,41.259,8.092,-0.334,1.84
URY,2012,3.538,-3.641,49.812,8.099,-2.173,-0.115
URY,2013,4.638,-3.208,49.976,8.577,-1.722,0.419
URY,2014,3.239,-2.939,51.098,8.878,-2.6,-0.5
URY,2015,0.371,-0.253,57.76,8.66,-1.857,0.246
URY,2016,1.69,0.824,56.401,9.64,-2.681,-0.259
URY,2017,1.741,0.011,55.821,6.222,-2.51,-0.155
URY,2018,0.165,-0.46,57.889,7.606,-1.908,0.496
URY,2019,0.928,1.291,59.628,7.883,-2.737,-0.513
URY,2020,-7.357,-0.641,68.219,9.754,-4.663,-2.103
URY,2021,5.844,-2.433,64.079,7.75,-2.622,-0.628
URY,2022,4.486,-3.789,59.934,9.106,-2.521,-0.5
URY,2023,0.742,-3.385,64.002,5.866,-3.135,-0.995
URY,2024,3.108,-1.015,68.699,4.85,-3.201,-0.951
URY,2025,2.844,-1.457,68.529,5.525,-2.937,-0.719
URY,2026,2.6,-1.662,68.281,5.279,-2.703,-0.559
USA,1995,2.685,-1.487,,2.805,,
USA,1996,3.773,-1.546,,2.937,,
USA,1997,4.447,-1.641,,2.338,,
USA,1998,4.483,-2.373,,1.547,,
USA,1999,4.788,-2.976,,2.193,,
USA,2000,4.078,-3.921,,3.367,,
USA,2001,0.956,-3.724,53.331,2.817,-0.544,1.768
USA,2002,1.7,-4.173,55.723,1.596,-3.821,-1.717
USA,2003,2.796,-4.559,58.803,2.298,-4.771,-2.812
USA,2004,3.848,-5.205,66.277,2.668,-4.244,-2.351
USA,2005,3.483,-5.746,65.608,3.366,-3.075,-1.084
USA,2006,2.785,-5.911,64.343,3.222,-2.036,-0.074
USA,2007,2.004,-5.089,64.739,2.871,-2.913,-0.847
USA,2008,0.114,-4.716,73.59,3.815,-6.612,-4.589
USA,2009,-2.576,-2.623,86.787,-0.32,-13.177,-11.288
USA,2010,2.695,-2.871,95.347,1.637,-10.993,-8.966
USA,2011,1.564,-2.919,99.681,3.14,-9.716,-7.419
USA,2012,2.289,-2.573,103.244,2.073,-8.114,-5.905
USA,2013,2.118,-2.011,104.522,1.466,-4.561,-2.584
USA,2014,2.524,-2.102,104.429,1.615,-4.026,-2.056
USA,2015,2.946,-2.233,104.854,0.121,-3.53,-1.692
USA,2016,1.82,-2.107,106.78,1.267,-4.356,-2.374
USA,2017,2.458,-1.874,105.728,2.131,-4.794,-2.781
USA,2018,2.967,-2.129,107.041,2.439,-5.335,-3.101
USA,2019,2.584,-2.051,108.197,1.813,-5.805,-3.528
USA,2020,-2.163,-2.815,132.032,1.253,-14.147,-12.096
USA,2021,6.055,-3.665,124.716,4.679,-11.391,-9.116
USA,2022,2.512,-3.892,118.806,7.993,-3.698,-0.909
USA,2023,2.887,-3.266,118.998,4.128,-7.163,-3.94
USA,2024,2.796,-3.884,120.786,2.952,-7.262,-3.564
USA,2025,1.826,-3.729,122.464,2.988,-6.459,-2.614
USA,2026,1.744,-3.173,123.692,2.466,-5.49,-1.475
UVK,2000,,-3.656,,,-3.153,
UVK,2001,4.553,-7.425,,11.662,2.922,
UVK,2002,-0.441,-7.827,,2.694,3.395,3.395
UVK,2003,2.555,-8.667,,1.152,1.57,1.57
UVK,2004,0.605,-6.969,,-1.065,-4.619,-4.619
UVK,2005,4.51,-8.021,,-1.385,-2.286,-2.286
UVK,2006,3.594,-7.063,16.251,0.637,2.644,2.644
UVK,2007,8.348,-6.023,14.26,4.338,6.683,6.364
UVK,2008,1.815,-13.03,10.77,9.343,0.039,-0.425
UVK,2009,5.035,-10.351,6.897,-2.419,1.618,1.468
UVK,2010,4.941,-12.803,6.452,3.501,-1.009,-1.068
UVK,2011,6.32,-13.42,5.569,7.324,-1.036,-0.865
UVK,2012,1.712,-6.11,8.559,2.492,-2.674,-2.464
UVK,2013,5.34,-3.53,9.425,1.762,-3.42,-3.198
UVK,2014,3.349,-7.223,11.19,0.425,-2.65,-2.43
UVK,2015,5.916,-8.763,13.424,-0.528,-2.116,-1.851
UVK,2016,5.572,-7.974,14.472,0.24,-1.709,-1.495
UVK,2017,4.825,-5.484,16.379,1.495,-1.426,-1.205
UVK,2018,3.406,-7.626,17.137,1.098,-2.861,-2.641
UVK,2019,4.757,-5.673,17.669,2.658,-2.927,-2.662
UVK,2020,-5.341,-6.973,22.487,0.197,-7.811,-7.487
UVK,2021,10.746,-9.415,21.581,3.348,-1.244,-0.91
UVK,2022,4.278,-10.31,20.041,11.584,-0.74,-0.384
UVK,2023,4.069,-7.569,17.518,4.938,-0.236,0.163
UVK,2024,4.409,-8.974,16.911,1.621,-0.284,0.109
UVK,2025,4.0,-8.651,18.548,2.236,-2.055,-1.544
UVK,2026,4.0,-7.973,19.967,1.93,-1.992,-1.313
UZB,1995,-0.9,-0.157,,304.597,-1.77,
UZB,1996,1.7,-5.615,,53.961,-1.571,
UZB,1997,5.2,-3.168,15.333,70.857,-2.049,-1.762
UZB,1998,4.3,-0.542,18.001,28.981,-3.039,-2.493
UZB,1999,4.3,-0.762,18.382,29.103,-2.907,-2.429
UZB,2000,3.8,3.178,29.479,25.006,-3.657,-3.212
UZB,2001,4.2,1.269,44.838,27.251,-3.278,-2.885
UZB,2002,4.0,2.284,41.633,27.291,-6.315,-6.018
UZB,2003,4.2,5.057,31.412,12.494,-4.872,-4.621
UZB,2004,7.4,5.714,26.877,7.325,-3.741,-3.534
UZB,2005,7.0,6.39,21.012,10.703,-3.521,-3.331
UZB,2006,7.5,8.103,13.539,13.109,2.722,2.87
UZB,2007,9.5,6.464,9.555,11.154,3.554,3.675
UZB,2008,9.0,8.877,8.333,13.128,5.971,6.057
UZB,2009,8.1,4.196,7.301,12.298,1.819,1.88
UZB,2010,7.094,4.579,6.61,12.304,2.561,2.597
UZB,2011,7.525,4.622,6.331,12.447,5.11,5.128
UZB,2012,7.102,1.791,6.757,11.9,5.885,5.797
UZB,2013,7.297,1.798,6.228,11.7,2.151,2.037
UZB,2014,6.874,2.568,6.087,9.079,1.898,1.781
UZB,2015,7.219,1.046,6.721,8.464,-0.277,-0.403
UZB,2016,5.932,0.249,8.19,8.824,0.704,0.556
UZB,2017,4.395,2.12,17.264,13.876,1.044,0.827
UZB,2018,5.559,-6.122,17.455,17.524,1.639,1.271
UZB,2019,6.78,-5.01,25.375,14.526,-0.257,-0.281
UZB,2020,1.563,-4.557,33.673,12.868,-2.95,-2.959
UZB,2021,8.035,-6.332,31.725,10.849,-4.097,-4.299
UZB,2022,6.001,-3.159,30.529,11.447,-3.655,-3.729
UZB,2023,6.309,-7.599,32.181,9.957,-3.978,-3.692
UZB,2024,6.547,-4.991,32.65,9.626,-2.258,-1.634
UZB,2025,5.899,-4.963,32.971,8.792,-2.274,-1.487
UZB,2026,5.808,-4.787,32.862,7.17,-2.322,-1.434
VCT,1995,7.767,,47.591,2.391,1.102,2.461
VCT,1996,1.288,,41.167,4.413,1.585,2.832
VCT,1997,3.505,,39.334,0.499,-2.808,-1.409
VCT,1998,4.09,,39.851,2.105,-1.819,-0.345
VCT,1999,2.71,,53.43,1.013,-1.947,0.072
VCT,2000,1.639,,54.195,0.193,-0.816,1.402
VCT,2001,1.634,,51.904,1.876,-1.595,0.378
VCT,2002,4.936,,53.152,0.748,-1.999,-0.018
VCT,2003,6.182,,55.261,0.125,-2.505,-0.48
VCT,2004,3.729,,58.516,2.853,-2.708,-0.851
VCT,2005,2.234,,50.488,3.446,-4.299,-1.992
VCT,2006,6.527,,44.715,3.017,-3.123,-0.636
VCT,2007,3.122,,48.424,6.995,-3.069,-0.747
VCT,2008,0.508,,50.228,10.123,-1.293,0.488
VCT,2009,-1.145,,57.248,0.373,-2.851,-0.726
VCT,2010,-4.216,,61.098,0.761,-3.695,-1.546
VCT,2011,-0.614,,63.989,3.186,-3.497,-1.688
VCT,2012,1.074,,67.809,2.598,-1.8,-0.114
VCT,2013,2.968,,69.947,0.805,-5.811,-3.836
VCT,2014,1.042,-25.197,75.037,0.194,-2.82,-1.441
VCT,2015,2.769,-15.586,75.096,-1.726,-2.013,-0.216
VCT,2016,4.034,-13.086,79.445,-0.158,0.04,1.215
VCT,2017,1.499,-11.897,68.996,2.153,-1.562,0.316
VCT,2018,3.185,-10.304,69.396,2.324,-1.646,0.145
VCT,2019,0.719,-2.391,68.155,0.906,-3.452,-1.611
VCT,2020,-4.722,-15.909,79.97,-0.606,-5.923,-4.158
VCT,2021,2.197,-23.228,88.355,1.557,-7.19,-4.886
VCT,2022,5.043,-20.583,86.301,5.66,-9.348,-7.244
VCT,2023,5.8,-16.84,89.178,4.565,-11.928,-10.264
VCT,2024,4.8,-18.858,92.693,3.594,-12.464,-9.656
VCT,2025,4.7,-15.405,93.546,2.051,-7.743,-5.027
VCT,2026,2.9,-12.924,90.116,2.003,-0.634,1.904
VEN,1995,3.952,2.759,,59.923,-5.864,0.343
VEN,1996,-0.198,12.744,,99.876,7.94,12.831
VEN,1997,6.371,4.356,,50.04,2.577,5.585
VEN,1998,0.294,-4.826,30.655,35.782,-4.489,-0.608
VEN,1999,-5.97,2.166,29.564,23.57,0.743,4.584
VEN,2000,3.687,10.079,27.7,16.206,4.45,7.53
VEN,2001,3.394,1.611,30.729,12.531,-4.593,-1.195
VEN,2002,-8.856,7.977,48.177,22.434,-1.482,3.735
VEN,2003,-7.755,14.096,56.029,31.091,0.171,5.383
VEN,2004,18.287,13.825,41.783,21.747,2.47,6.227
VEN,2005,10.318,17.749,34.913,15.955,4.095,7.07
VEN,2006,9.872,14.823,25.658,13.663,-1.605,0.483
VEN,2007,8.754,5.782,26.364,18.699,-2.815,-1.191
VEN,2008,5.278,10.202,20.311,31.441,-3.461,-2.015
VEN,2009,-3.202,0.16,27.574,26.041,-8.686,-7.222
VEN,2010,-1.489,1.755,37.706,28.187,-4.739,-3.173
VEN,2011,4.176,5.164,52.476,26.09,-8.244,-6.079
VEN,2012,5.626,0.694,58.445,21.069,-9.856,-6.547
VEN,2013,1.343,1.778,85.399,40.639,-10.351,-7.487
VEN,2014,-3.894,2.291,84.897,62.169,-9.808,-7.488
VEN,2015,-6.221,-12.795,129.762,121.738,-8.063,-6.821
VEN,2016,-17.04,-3.427,138.404,254.949,-8.463,-8.061
VEN,2017,-15.671,7.513,133.61,438.117,-13.273,-13.235
VEN,2018,-19.655,8.442,175.313,65374.082,-30.976,-30.289
VEN,2019,-27.658,5.884,205.99,19906.024,-10.933,-9.951
VEN,2020,-29.999,-3.228,336.545,2355.147,-6.628,-4.9
VEN,2021,0.955,-0.945,254.242,1588.513,-5.847,-4.543
VEN,2022,8.001,4.033,164.423,186.542,-5.29,-4.275
VEN,2023,4.002,3.373,138.461,337.458,-1.212,-0.454
VEN,2024,5.3,2.409,164.272,48.983,-3.576,-2.909
VEN,2025,-4.0,-0.067,,180.001,,
VEN,2026,-5.5,-0.479,,225.003,,
VNM,1995,9.54,-10.029,,16.926,,
VNM,1996,9.34,-6.443,,5.593,,
VNM,1997,8.152,-4.475,,3.095,,
VNM,1998,5.765,-3.971,,8.11,-0.099,0.348
VNM,1999,4.774,3.23,,4.093,-1.246,-0.788
VNM,2000,6.787,2.147,24.755,-1.784,-1.605,-0.979
VNM,2001,6.895,2.228,25.42,-0.439,-2.192,-1.458
VNM,2002,7.08,-1.407,27.711,3.765,-1.855,-1.071
VNM,2003,7.341,-3.844,29.835,3.11,-2.559,-1.738
VNM,2004,7.789,-2.53,29.363,7.812,-0.15,0.58
VNM,2005,7.547,-0.765,28.669,8.3,-0.954,-0.383
VNM,2006,6.978,-0.194,30.248,7.664,0.201,0.792
VNM,2007,7.129,-7.104,32.21,8.377,-1.739,-0.939
VNM,2008,5.662,-8.646,31.045,23.311,-0.447,0.368
VNM,2009,5.398,-5.122,36.17,6.693,-4.824,-3.932
VNM,2010,6.423,-2.986,37.286,9.14,-2.251,-1.324
VNM,2011,6.413,0.136,36.185,18.685,-0.901,-0.06
VNM,2012,5.505,4.748,38.33,9.121,-5.462,-4.483
VNM,2013,5.554,3.64,41.413,6.592,-5.964,-4.755
VNM,2014,6.422,3.7,43.642,4.087,-5.017,-3.665
VNM,2015,6.987,-0.861,46.117,0.647,-4.983,-3.403
VNM,2016,6.69,0.248,47.88,2.675,-3.164,-1.625
VNM,2017,6.94,-0.596,46.621,3.521,-1.964,-0.411
VNM,2018,7.465,1.895,43.798,3.54,-1.021,0.5
VNM,2019,7.359,3.76,40.993,2.795,-0.397,0.992
VNM,2020,2.865,4.349,41.319,3.22,-2.861,-1.538
VNM,2021,2.554,-2.202,39.237,1.837,-1.432,-0.233
VNM,2022,8.538,0.341,34.923,3.157,0.671,1.669
VNM,2023,5.065,5.906,34.417,3.253,-2.44,-1.574
VNM,2024,7.091,6.104,32.86,3.624,-1.559,-0.553
VNM,2025,5.152,3.2,33.566,2.949,-3.388,-2.389
VNM,2026,4.047,1.88,34.856,2.494,-3.233,-2.148
VUT,1995,1.005,-2.153,24.062,2.23,-2.586,-1.93
VUT,1996,2.328,-1.229,23.058,0.926,-1.777,-1.225
VUT,1997,4.907,0.342,22.943,2.813,-0.507,-0.047
VUT,1998,1.176,2.379,28.046,3.556,-6.646,-5.999
VUT,1999,0.337,-6.92,30.619,1.999,-0.552,0.206
VUT,2000,5.925,1.259,36.108,2.538,-6.276,-5.563
VUT,2001,-3.398,-1.361,37.036,3.578,-3.326,-2.575
VUT,2002,-5.198,-6.076,38.806,1.964,-3.634,-2.762
VUT,2003,4.288,-8.058,38.264,3.016,-1.348,-0.43
VUT,2004,3.987,-2.78,30.412,1.419,0.8,1.725
VUT,2005,5.305,-9.153,26.274,1.199,1.857,2.667
VUT,2006,8.461,-6.054,22.162,2.041,0.486,1.181
VUT,2007,2.876,-6.606,19.481,3.935,0.276,0.891
VUT,2008,5.601,-10.676,21.213,4.842,-0.043,0.538
VUT,2009,3.037,-8.178,21.124,4.297,-0.846,-0.343
VUT,2010,1.259,-6.195,20.223,2.763,-2.628,-2.115
VUT,2011,3.142,-8.051,21.299,0.874,-2.192,-1.615
VUT,2012,1.005,-6.76,19.28,1.347,-1.7,-1.031
VUT,2013,0.467,-3.477,18.63,1.459,-0.246,0.529
VUT,2014,2.575,4.721,20.227,0.799,1.435,2.199
VUT,2015,3.966,-7.13,36.278,2.483,-8.663,-7.818
